名称,発生場所,発生年月日,当事者種別,事故内容,所轄警察署,事故類型,地点経度,地点緯度
全事故,米子市冨士見町二丁目,2012/09/07,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.33541666700,35.43193333330
全事故,米子市福市,2012/08/24,軽乗用×軽乗用貨物×軽乗用,軽傷事故,米子署,車両相互,133.36514166700,35.40650277780
全事故,米子市二本木,2012/09/09,普通乗用×普通乗用×軽乗用貨物,軽傷事故,米子署,車両相互,133.38794166700,35.43682500000
全事故,米子市車尾五丁目,2012/08/24,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.36005555600,35.43216944440
全事故,米子市車尾三丁目,2012/08/29,軽乗用×自転車,軽傷事故,米子署,車両相互,133.35571666700,35.43275833330
全事故,米子市錦町二丁目,2012/08/26,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.32952777800,35.43684166670
全事故,米子市日原,2012/07/26,軽乗用貨物×普通乗用,軽傷事故,米子署,車両相互,133.35933333300,35.41031944440
全事故,米子市米原七丁目,2012/09/03,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33220277800,35.44726111110
全事故,米子市新開一丁目,2012/07/15,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.35040000000,35.45305833330
全事故,米子市大崎,2012/08/20,軽乗用×物件等,重傷事故,米子署,車両単独,133.27421111100,35.46722777780
全事故,米子市東福原五丁目,2012/07/21,普通乗用×自転車,軽傷事故,米子署,車両相互,133.34742222200,35.44472222220
全事故,米子市新開一丁目,2012/07/15,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.35166388900,35.45282222220
全事故,米子市西福原八丁目,2012/08/25,普通乗用×自転車,重傷事故,米子署,車両相互,133.34019444400,35.45544444440
全事故,米子市熊党,2012/07/20,普通乗用×自転車,軽傷事故,米子署,車両相互,133.37885000000,35.42877777780
全事故,米子市夜見町,2012/08/13,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.29871388900,35.45853888890
全事故,米子市新開二丁目,2012/08/08,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.34988611100,35.45813055560
全事故,米子市西町,2012/07/29,普通乗用×軽乗用,重傷事故,米子署,車両相互,133.32497500000,35.42984444440
全事故,米子市道笑町四丁目,2012/08/12,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.34557222200,35.42441666670
全事故,米子市三本松四丁目,2012/08/13,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.32442777800,35.44575277780
全事故,米子市中島二丁目,2012/07/22,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.35110555600,35.43349166670
全事故,米子市旗ヶ崎,2012/08/29,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.30954722200,35.43670000000
全事故,米子市糀町一丁目,2012/07/15,普通乗用×軽乗用,重傷事故,米子署,車両相互,133.33942222200,35.42862777780
全事故,米子市観音寺新町一丁目,2012/08/22,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.35370555600,35.42577500000
全事故,米子市車尾六丁目,2012/07/23,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.36130833300,35.42962500000
全事故,米子市弥生町,2012/07/27,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.33586111100,35.42389166670
全事故,米子市上後藤四丁目,2012/08/23,軽乗用×普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.31911388900,35.44510833330
全事故,米子市大篠津町,2012/06/02,軽乗用×小特・農,重傷事故,米子署,車両相互,133.25568333300,35.49112777780
全事故,米子市皆生五丁目,2012/08/05,普通乗用×自転車,軽傷事故,米子署,車両相互,133.36052222200,35.45060000000
全事故,米子市富益町,2012/08/21,軽乗用貨物×軽乗用,軽傷事故,米子署,車両相互,133.29400833300,35.47675833330
全事故,米子市新開二丁目,2012/07/11,軽乗用貨物×軽乗用貨物,軽傷事故,米子署,車両相互,133.34875833300,35.45399722220
全事故,米子市皆生三丁目,2012/07/10,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.36633333300,35.44753055560
全事故,米子市淀江町中間,2012/08/01,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.40375000000,35.44408611110
全事故,南部町大木屋,2012/08/18,二輪751ｃｃ以上×大型貨物,死亡事故,米子署,車両相互,133.34266388900,35.24986666670
全事故,米子市富益町,2012/07/15,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.29450555600,35.47670833330
全事故,南部町下中谷,2012/07/11,軽乗用×物件等,重傷事故,米子署,車両単独,133.32963055600,35.31337777780
全事故,米子市大篠津町,2012/08/14,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.26570277800,35.49579722220
全事故,米子市両三柳,2012/08/02,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.31602222200,35.45278333330
全事故,米子市上福原,2012/07/10,軽乗用貨物×自転車,重傷事故,米子署,車両相互,133.35185277800,35.44402500000
全事故,米子市旗ヶ崎六丁目,2012/08/10,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.31073055600,35.44081944440
全事故,米子市安倍,2012/06/18,原付×自転車,軽傷事故,米子署,車両相互,133.31100277800,35.44940277780
全事故,米子市米原七丁目,2012/08/03,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32913333300,35.44598611110
全事故,米子市東福原六丁目,2012/08/05,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.34620277800,35.44663611110
全事故,米子市錦町一丁目,2012/06/22,軽乗用貨物×普通乗用,軽傷事故,米子署,車両相互,133.33228055600,35.43454166670
全事故,米子市富益町,2012/07/20,軽乗用貨物×軽乗用,軽傷事故,米子署,車両相互,133.29585000000,35.47578888890
全事故,米子市旗ヶ崎五丁目,2012/07/14,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.31483055600,35.44450277780
全事故,米子市両三柳,2012/07/17,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.33120833300,35.45088611110
全事故,南部町阿賀,2012/07/18,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.33182777800,35.36272222220
全事故,米子市皆生温泉三丁目,2012/07/12,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.36181111100,35.45612500000
全事故,米子市富益町,2012/06/11,普通乗用×歩行者,重傷事故,米子署,人対車両,133.28338611100,35.47486388890
全事故,米子市車尾六丁目,2012/07/20,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.36436944400,35.43115277780
全事故,米子市角盤町一丁目,2012/06/13,普通乗用×普通乗用,重傷事故,米子署,車両相互,133.33299722200,35.43098333330
全事故,米子市安倍,2012/07/24,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.30490833300,35.44005555560
全事故,米子市米原九丁目,2012/07/03,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.33055833300,35.44951666670
全事故,米子市道笑町四丁目,2012/07/12,軽乗用貨物×軽乗用,軽傷事故,米子署,車両相互,133.34440555600,35.42488333330
全事故,米子市皆生六丁目,2012/06/26,普通乗用×軽二輪,軽傷事故,米子署,車両相互,133.35914444400,35.45108333330
全事故,米子市車尾二丁目,2012/07/26,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.35761666700,35.43134444440
全事故,米子市皆生温泉四丁目,2012/06/12,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.35624722200,35.45701666670
全事故,米子市福市,2012/07/10,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.37198888900,35.40192222220
全事故,米子市西福原七丁目,2012/07/24,普通乗用×軽乗用貨物,軽傷事故,米子署,車両相互,133.34488611100,35.45429166670
全事故,米子市皆生四丁目,2012/07/03,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.36493055600,35.44960833330
全事故,米子市義方町,2011/08/01,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.32468333300,35.43893055560
全事故,米子市上後藤二丁目,2011/08/01,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32145833300,35.44255555560
全事故,米子市上福原六丁目,2012/07/06,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.35581666700,35.45183055560
全事故,米子市葭津,2012/07/14,普通乗用×軽乗用,重傷事故,米子署,車両相互,133.24565277800,35.48140277780
全事故,米子市陰田町,2012/07/02,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.31973055600,35.41116944440
全事故,南部町市山,2012/07/09,普通乗用×歩行者,重傷事故,米子署,人対車両,133.37621944400,35.36078333330
全事故,米子市車尾六丁目,2012/07/17,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.36339444400,35.43168888890
全事故,米子市日下,2012/06/25,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.41314722200,35.40266944440
全事故,米子市東福原二丁目,2012/06/12,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.34264722200,35.43991944440
全事故,米子市米原五丁目,2012/07/14,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.32829166700,35.44438333330
全事故,米子市西町,2012/05/28,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.32695000000,35.42890277780
全事故,米子市夜見町,2012/07/02,軽乗用貨物×軽乗用,軽傷事故,米子署,車両相互,133.30365555600,35.47229166670
全事故,米子市岡成,2012/07/09,普通貨物×軽乗用,軽傷事故,米子署,車両相互,133.43933055600,35.41948333330
全事故,米子市万能町,2012/06/26,軽乗用貨物×軽乗用,軽傷事故,米子署,車両相互,133.33632777800,35.42458611110
全事故,米子市立町三丁目,2012/06/09,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.32526944400,35.43584166670
全事故,米子市西福原七丁目,2012/06/08,軽乗用×二輪751ｃｃ以上,軽傷事故,米子署,車両相互,133.34215000000,35.44802777780
全事故,米子市皆生新田二丁目,2012/06/10,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.36977777800,35.44860000000
全事故,米子市夜見町,2012/06/02,普通乗用×自転車,軽傷事故,米子署,車両相互,133.30700555600,35.46896388890
全事故,米子市上福原,2012/06/10,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.36656111100,35.44096388890
全事故,米子市錦町三丁目,2012/04/30,原付×普通貨物,重傷事故,米子署,車両相互,133.32795555600,35.43917500000
全事故,米子市皆生四丁目,2012/05/27,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.36356388900,35.44884722220
全事故,米子市皆生五丁目,2012/07/01,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.36150277800,35.45042777780
全事故,米子市旗ヶ崎二丁目,2012/07/02,軽乗用×自転車,軽傷事故,米子署,車両相互,133.31870000000,35.43736388890
全事故,米子市米原二丁目,2012/05/05,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.32818611100,35.44428611110
全事故,米子市夜見町,2012/06/26,軽乗用×軽乗用貨物,軽傷事故,米子署,車両相互,133.30757500000,35.46823333330
全事故,米子市両三柳,2012/02/10,軽乗用貨物×軽乗用,軽傷事故,米子署,車両相互,133.33035555600,35.45203055560
全事故,米子市永江,2012/06/05,軽乗用×原付,軽傷事故,米子署,車両相互,133.36830555600,35.39697777780
全事故,米子市両三柳,2012/05/25,軽乗用×歩行者,重傷事故,米子署,人対車両,133.33351388900,35.45096666670
全事故,米子市淀江町西原,2012/06/17,軽乗用貨物×普通乗用,軽傷事故,米子署,車両相互,133.42463888900,35.45720000000
全事故,米子市吉谷,2012/06/29,軽乗用×普通乗用,死亡事故,米子署,車両相互,133.33625277800,35.38228888890
全事故,米子市大篠津,2012/06/24,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.26592500000,35.49542777780
全事故,米子市上新印,2012/05/11,普通貨物×自転車,軽傷事故,米子署,車両相互,133.39330277800,35.40949722220
全事故,米子市上福原六丁目,2012/06/22,普通乗用×自転車,軽傷事故,米子署,車両相互,133.35786666700,35.45405555560
全事故,米子市角盤町二丁目,2012/06/16,普通乗用×歩行者,軽傷事故,米子署,人対車両,133.33311111100,35.43380000000
全事故,米子市角盤町三丁目,2012/06/20,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.32886111100,35.43744444440
全事故,米子市河崎,2012/06/15,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.31126666700,35.46409722220
全事故,米子市陽田町,2012/06/15,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.34683611100,35.42508888890
全事故,米子市東福原三丁目,2012/05/27,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.34475833300,35.44157500000
全事故,米子市三本松四丁目,2012/06/12,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.32244444400,35.44551666670
全事故,米子市東福原一丁目,2012/06/01,軽乗用貨物×普通乗用,軽傷事故,米子署,車両相互,133.34844444400,35.43487777780
全事故,米子市和田町,2012/04/29,普通貨物×軽乗用,軽傷事故,米子署,車両相互,133.27659444400,35.48686388890
全事故,米子市車尾二丁目,2012/05/29,普通乗用×普通乗用,重傷事故,米子署,車両相互,133.35606666700,35.43269722220
全事故,米子市新山,2012/06/06,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.33393333300,35.39479722220
全事故,米子市河崎,2012/05/23,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.31072777800,35.46416944440
全事故,米子市皆生温泉四丁目,2012/06/02,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.35350833300,35.45767222220
全事故,米子市両三柳,2012/05/25,軽乗用貨物×歩行者,重傷事故,米子署,人対車両,133.32183055600,35.45579166670
全事故,米子市東福原六丁目,2012/05/25,普通乗用×原付,重傷事故,米子署,車両相互,133.34772777800,35.44613333330
全事故,米子市河崎,2012/05/30,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.31120833300,35.46413888890
全事故,米子市米原五丁目,2012/05/31,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33087222200,35.44374722220
